id,host_name,latitude,longitude,price,availability_30,number_of_reviews,minimum_nights,last_scraped,room_type,city,listing_date,listing_time
14249782,Myrko,40.41648,-3.69602,$96.00,30,75,1,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
14265550,Jeff,40.43373,-3.69956,,0,5,7,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14269186,Gonzalo,40.41986,-3.71069,,0,2,2,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14270475,Diego,40.417168,-3.705963,$336.00,16,57,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14274304,Oscar,40.41125,-3.70057,,0,74,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
13921775,Doris,40.4157,-3.70714,$154.00,4,369,2,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
13923066,Javier,40.42385,-3.7005,,0,9,13,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
13927392,Monaro,40.41439,-3.70879,$347.00,18,298,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
13931820,Clara,40.44458,-3.69918,,0,0,3,2025-03-09,Private room,Madrid,2025-04-30,00:00:00
13932435,Inma,40.40602,-3.69984,,0,18,2,2025-03-09,Private room,Madrid,2025-04-30,00:00:00
13932807,Jose,40.39447,-3.66137,,0,0,2,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
13934525,Damiana,40.42059,-3.68555,,0,1,2,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
13938008,Maria,40.40824,-3.7049,,0,32,2,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
13939021,Juanma,40.40856,-3.70606,,0,1,2,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
13942955,Antonio,40.41587,-3.69756,$341.00,12,468,2,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
14275773,Robert,40.42202,-3.70683,$111.00,5,351,1,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14279801,Miguel Angel,40.413018,-3.707772,$70.00,25,317,2,2025-03-06,Private room,Madrid,2025-04-30,00:00:00
14283168,Belen,40.41324,-3.70997,$223.00,9,111,5,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14294462,Maria Victoria,40.41125,-3.70128,$54.00,0,30,25,2025-03-12,Entire home/apt,Madrid,2025-04-30,00:00:00
14310728,Carmen,40.38316,-3.69612,$45.00,29,18,2,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
14316940,Hector,40.44654,-3.65164,,0,2,2,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14326460,Yolvania,40.45887,-3.68087,$71.00,0,21,30,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
13959072,Sol,40.40304,-3.70117,,0,7,3,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
13964042,Pauline,40.42603,-3.70692,,0,0,3,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
13966094,Ludovic,40.42586,-3.71027,$215.00,4,271,2,2025-03-06,Entire home/apt,Madrid,2025-04-30,00:00:00
13968622,Ofelia,40.41974,-3.61898,,0,3,10,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
14830043,Randy,40.42657,-3.65533,$200.00,23,46,2,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
14830273,Pape,40.4104,-3.70246,,0,0,4,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
14835141,Cristina,40.45,-3.66864,$140.00,0,14,30,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
14850272,Jose Kamerom,40.44148,-3.60867,,0,0,30,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
14850472,Nuba Gestion De,40.4081,-3.71203,$222.00,13,311,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14854074,Fernando,40.41404,-3.69717,$193.00,3,235,1,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14327937,Noa,40.428333,-3.703904,$182.00,15,29,3,2025-03-12,Entire home/apt,Madrid,2025-04-30,00:00:00
14328391,Guillermo,40.41486,-3.70452,$142.00,0,248,1,2025-03-06,Entire home/apt,Madrid,2025-04-30,00:00:00
14332712,Javier,40.42283,-3.70234,$84.00,13,186,2,2025-03-06,Entire home/apt,Madrid,2025-04-29,00:00:00
14333322,Thilda,40.43049,-3.69524,$52.00,4,76,3,2025-03-12,Private room,Madrid,2025-04-30,00:00:00
14333551,Daniel,40.48252,-3.71717,$27.00,0,23,14,2025-03-11,Private room,Madrid,2025-04-30,00:00:00
14372320,Pedro E,40.41107,-3.69936,$88.00,10,376,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14374562,Silvia Y Hugo,40.41707,-3.70221,$131.00,20,223,2,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
14383186,Manuel,40.45481,-3.61386,$85.00,8,220,2,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14854217,Javier,40.42248,-3.69816,$140.00,4,53,7,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14863261,Juan,40.43126,-3.67736,,0,1,7,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
14869725,Juan,40.44693,-3.70091,$122.00,8,311,2,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
14883172,Carlos,40.44157,-3.64429,$93.00,14,15,2,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
14890676,Ignacio,40.40661,-3.67241,$105.00,5,6,20,2025-03-06,Entire home/apt,Madrid,2025-04-29,00:00:00
14913490,Mireille,40.45126,-3.67773,$70.00,23,12,3,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
14927666,Estela,40.41265,-3.71284,$36.00,30,1,80,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
14930772,Solfai,40.417252,-3.709426,$78.00,9,308,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14943319,Sergio,40.41505,-3.70711,$130.00,14,401,3,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14418694,Alessandra,40.42074,-3.7007,"$1,068.00",29,233,1,2025-03-08,Private room,Madrid,2025-03-08,00:00:00
14421409,Gisselle,40.41193,-3.69692,$26.00,1,298,2,2025-03-12,Private room,Madrid,2025-04-30,00:00:00
14421923,Gisselle,40.41045,-3.6942,$30.00,0,207,2,2025-03-06,Private room,Madrid,2025-03-06,00:00:00
14436432,Jose Manuel,40.42324,-3.7006,,0,106,1,2025-03-09,Hotel room,Madrid,2025-03-09,00:00:00
14447133,Yolanda,40.4281,-3.65188,"$6,375.00",0,38,15,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14458953,Aura,40.40982,-3.70728,,0,231,1,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14458976,Jose Manuel,40.42324,-3.7006,$202.00,1,31,1,2025-03-12,Entire home/apt,Madrid,2025-04-30,00:00:00
14471486,José Angel,40.41138,-3.70401,,0,290,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14948586,Robert,40.43905,-3.66259,$43.00,30,70,2,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
14957137,Ignacio,40.41812,-3.69471,$182.00,3,192,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14987359,Alessandra,40.39862,-3.74508,,0,2,1,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
14994623,Helena,40.41243,-3.70164,,0,126,28,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14997405,Emma,40.45348,-3.67028,$165.00,3,83,30,2025-03-05,Entire home/apt,Madrid,2025-04-29,00:00:00
15001584,Rose Mary,40.48261,-3.72146,,0,60,1,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15005208,Ana,40.39842,-3.69295,$40.00,28,40,2,2025-03-06,Private room,Madrid,2025-03-06,00:00:00
15014198,Raquel,40.42127,-3.69766,,0,236,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14472643,Ferney,40.43548,-3.65206,,0,31,1,2025-03-07,Private room,Madrid,2025-04-29,00:00:00
14476523,Javier,40.41946,-3.69667,$80.00,0,18,5,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14480333,Ruben,40.41132,-3.70314,,0,36,1,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14485245,Antonio,40.41583,-3.6978,$137.00,0,507,2,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
14485893,Angel,40.41684,-3.70598,$162.00,1,106,3,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14497321,Nuba Gestion De,40.41429,-3.69919,$158.00,2,114,1,2025-03-08,Entire home/apt,Madrid,2025-04-30,00:00:00
14521034,Amelia,40.41015,-3.73999,,0,0,1,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14528986,Alfredo,40.42189,-3.70138,$61.00,2,96,1,2025-03-06,Private room,Madrid,2025-04-29,00:00:00
14548682,Andres,40.45202,-3.70579,,0,242,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14559931,Rosa,40.41538,-3.70765,$32.00,0,6,30,2025-03-06,Private room,Madrid,2025-03-06,00:00:00
14565087,Michele,40.40916,-3.70447,,0,3,15,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15017291,Sonia,40.41063,-3.7014,$74.00,3,41,3,2025-03-08,Entire home/apt,Madrid,2025-03-08,00:00:00
15019684,Iñigo,40.42194,-3.6998,$107.00,8,428,1,2025-03-08,Entire home/apt,Madrid,2025-04-29,00:00:00
15032006,Javier Francisco,40.42545,-3.70239,,0,0,5,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15036212,Natacha,40.40762,-3.70172,$62.00,6,379,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15042485,Marta Y Arturo,40.41119,-3.69641,$223.00,1,362,1,2025-03-06,Entire home/apt,Madrid,2025-04-29,00:00:00
15048152,Diego,40.45018,-3.6772,,0,8,1,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15086384,Giacomo,40.42623,-3.70855,,0,0,1,2025-03-10,Private room,Madrid,2025-03-10,00:00:00
15094144,Delfina,40.37277,-3.69306,$42.00,10,47,2,2025-03-12,Private room,Madrid,2025-04-29,00:00:00
15122503,Juan,40.43082,-3.67825,,0,9,15,2025-03-09,Private room,Madrid,2025-04-29,00:00:00
14574259,Tobias,40.409759521484375,-3.7097420692443848,,0,14,5,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14579567,Sergio,40.41236,-3.70549,$105.00,14,336,3,2025-03-08,Entire home/apt,Madrid,2025-03-08,00:00:00
14598996,Flora,40.46144,-3.69965,$73.00,0,83,3,2025-03-11,Entire home/apt,Madrid,2025-04-30,00:00:00
14608291,Victor,40.4202,-3.70578,$167.00,6,448,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14620999,Henar,40.43187,-3.71099,$168.00,6,85,3,2025-03-10,Entire home/apt,Madrid,2025-04-30,00:00:00
14627849,Silvia,40.426956,-3.669885,$149.00,7,143,1,2025-03-06,Entire home/apt,Madrid,2025-04-30,00:00:00
15126500,Mónica,40.40675,-3.70944,$118.00,0,34,3,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15128601,Lara,40.41853,-3.6971,$108.00,30,55,4,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15141334,Juan,40.40806,-3.70334,$70.00,8,343,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15143840,Maribel & Jose,40.41058,-3.70217,$77.00,7,284,3,2025-03-06,Entire home/apt,Madrid,2025-04-30,00:00:00
15154657,Yolvania,40.45873,-3.67951,,2,18,10,2025-03-12,Entire home/apt,Madrid,2025-04-29,00:00:00
15156675,Sara,40.43333,-3.71257,,0,6,1,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
15159063,Karin,40.42913,-3.67203,$45.00,28,4,6,2025-03-05,Private room,Madrid,2025-04-29,00:00:00
15173717,Nuba Gestion De,40.40725,-3.70008,$94.00,5,264,1,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14628922,Rosa,40.41387,-3.7079,$30.00,0,4,30,2025-03-06,Private room,Madrid,2025-03-06,00:00:00
14652492,Pablo,40.44048,-3.67864,$281.00,24,153,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
14660403,Sergio,40.39125,-3.72402,$29.00,24,122,1,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
14671825,Mariana,40.42093,-3.70206,$97.00,10,182,3,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14672909,Yei,40.45198,-3.68918,$500.00,30,1,1,2025-03-11,Entire home/apt,Madrid,2025-03-11,00:00:00
14681869,Lucia,40.40907,-3.67624,,0,34,2,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
14701968,Antonio,40.43448,-3.67734,$68.00,0,0,7,2025-03-12,Private room,Madrid,2025-04-29,00:00:00
14704409,Maite,40.40375,-3.68068,$84.00,6,208,5,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15184769,Villar,40.43224,-3.66771,,0,0,1,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
15201755,Scarlet TY,40.47208,-3.66133,$35.00,9,68,1,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
15202496,Elise,40.43436,-3.70615,,0,0,7,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
15205912,Rebeca,40.42648,-3.67539,,0,215,1,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15206279,Montse,40.51417,-3.67419,$46.00,0,57,2,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
15206368,Marina,40.41155,-3.69914,,0,19,2,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
15210164,Oussama,40.38422,-3.71142,$91.00,8,323,4,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15229880,Gius,40.41465,-3.70334,$111.00,0,496,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15231742,Daniel,40.43326,-3.70411,$109.00,5,410,2,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
15247674,Emilio,40.42056,-3.71777,$128.00,15,188,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
14708647,Jacinto,40.4066,-3.70215,$843.00,0,57,3,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
14712529,Victor,40.41914,-3.71052,$137.00,4,407,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
14725360,Sheila,40.4086,-3.71466,,0,111,3,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
14730017,Antonio,40.44336,-3.5754,$85.00,28,22,4,2025-03-07,Entire home/apt,Madrid,2025-04-30,00:00:00
14735348,Patricia,40.41842,-3.69946,,0,216,30,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
15278892,Nazaret,40.43174,-3.71564,,0,0,6,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15291983,Jose Manuel,40.42324,-3.7006,,3,30,1,2025-03-07,Hotel room,Madrid,2025-03-07,00:00:00
15293222,Juan,40.42425,-3.70845,$116.00,2,9,90,2025-03-08,Entire home/apt,Madrid,2025-03-08,00:00:00
15312020,David,40.42518,-3.69706,,0,5,2,2025-03-12,Entire home/apt,Madrid,2025-04-29,00:00:00
15316088,Elias,40.37348,-3.76322,,0,0,2,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
15323656,Lluvia,40.41584,-3.69956,$139.00,3,446,28,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
15325421,Fernando,40.42593,-3.69101,$91.00,16,235,3,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
15326621,Simone,40.41393,-3.70668,$112.00,22,39,3,2025-03-08,Entire home/apt,Madrid,2025-03-08,00:00:00
15327978,Laura,40.42613,-3.67455,$42.00,0,117,1,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
14751089,Jose,40.37935,-3.6907,$35.00,8,477,2,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
14777687,Noemi,40.46049,-3.71046,$52.00,5,83,7,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
14806012,Isabel,40.49246,-3.68736,$27.00,0,52,7,2025-03-12,Private room,Madrid,2025-04-30,00:00:00
14819428,Esperanza,40.43609,-3.7167,$273.00,25,179,2,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
15518354,Jose Antonio,40.43877,-3.6902,$103.00,14,75,5,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15543238,Emilio,40.41504,-3.70712,$178.00,12,425,1,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
15558149,Gigi,40.42021,-3.70225,$259.00,2,185,30,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15340379,Pablo,40.40896,-3.70106,$177.00,29,15,10,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15343140,Pedro,40.3983,-3.67735,,1,21,6,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15347456,Diego Lázaro,40.41089,-3.73507,$18.00,5,251,2,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
15353038,Francois,40.41584,-3.70467,$99.00,7,362,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15356355,Becca,40.4152,-3.70491,,0,1,1,2025-03-10,Private room,Madrid,2025-03-10,00:00:00
15372652,Daniel,40.43475,-3.64218,,0,0,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15377196,Cesar,40.41202163696289,-3.708142995834351,$321.00,0,137,2,2025-03-12,Entire home/apt,Madrid,2025-04-30,00:00:00
15391441,Pilar,40.40275,-3.69149,$68.00,0,112,6,2025-03-10,Entire home/apt,Madrid,2025-04-29,00:00:00
15397031,Fernando Swindontravelers,40.43147,-3.68592,$230.00,14,66,4,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15405680,Olivier,40.44838,-3.70112,,0,12,4,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15558429,Sebastien,40.41454,-3.69894,,0,11,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15562768,Miguel Y Sergio,40.4151,-3.70225,$90.00,0,562,32,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
15566594,Rubén,40.40869,-3.71046,,1,274,2,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15576015,Madrid Rental Flats,40.43333,-3.69142,,0,3,90,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
15577292,Reynaldo Antonio,40.39846,-3.65617,,0,0,7,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
15577787,Diego,40.4215,-3.70241,$87.00,0,298,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15607646,Madrid Rental Flats,40.43383,-3.69146,,0,1,7,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15609190,Marina,40.4348,-3.68346,$41.00,7,658,1,2025-03-05,Private room,Madrid,2025-04-29,00:00:00
15612603,Amanda,40.4583,-3.70074,,0,39,2,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
15407681,Maria,40.4525,-3.69659,,0,260,3,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15415682,Francisco Andres,40.41181,-3.70931,$102.00,10,314,1,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15428073,Hellen,40.421257,-3.706301,$274.00,12,100,1,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15429065,Alessandra,40.40963,-3.70739,$40.00,5,172,2,2025-03-06,Private room,Madrid,2025-03-06,00:00:00
15442540,María Dolores,40.41176,-3.6995,$180.00,6,188,15,2025-03-08,Entire home/apt,Madrid,2025-04-30,00:00:00
15445749,Asun,40.40329,-3.66978,$111.00,4,110,3,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
15445910,María Dolores,40.41216,-3.6992,$238.00,4,179,15,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15456285,Susana,40.40931,-3.69968,$164.00,29,1,4,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
15465539,Wendy,40.379218796233694,-3.749362810753154,$55.00,18,83,1,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
15467007,Laurel & Raul,40.4172,-3.70748,,0,200,3,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
15629900,Myrko,40.43015,-3.71452,$123.00,0,8,28,2025-03-10,Entire home/apt,Madrid,2025-04-30,00:00:00
15643107,Keegan,40.43946,-3.68875,,0,1,3,2025-03-07,Entire home/apt,Madrid,2025-04-30,00:00:00
15645521,David,40.4053,-3.69149,$800.00,30,181,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15646364,Diez Ricardo,40.42841,-3.70096,,0,0,2,2025-03-07,Private room,Madrid,2025-03-07,00:00:00
15468496,笛卢马,40.38146833989317,-3.7012184411287294,$40.00,28,0,1,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
15471882,Patricia,40.462589263916016,-3.6902480125427246,$86.00,16,159,2,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
15472850,Marta,40.4143,-3.71319,$97.00,0,6,3,2025-03-08,Entire home/apt,Madrid,2025-04-29,00:00:00
15487784,Nahuel Rodrigo,40.40862,-3.69251,$153.00,6,246,4,2025-03-06,Entire home/apt,Madrid,2025-04-29,00:00:00
15490428,David,40.45463,-3.71338,,0,16,1,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15491094,Santiago,40.34314,-3.68894,$90.00,0,119,25,2025-03-05,Entire home/apt,Madrid,2025-04-30,00:00:00
15494420,Madrid Rental Flats,40.43383,-3.69146,,0,7,5,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
15498951,Celina,40.43268,-3.71659,$38.00,17,101,4,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
15649818,Anitarentsahouse,40.44396,-3.66836,$85.00,0,44,30,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
15651554,Ana,40.42772,-3.70439,$60.00,6,392,3,2025-03-11,Entire home/apt,Madrid,2025-04-30,00:00:00
15652156,Michel,40.41528,-3.70641,,0,451,1,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
15656460,Ruth,40.415678340156525,-3.711140701063159,$72.00,4,82,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15507824,Mayra,40.37538,-3.62498,,0,36,1,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15510022,Claudia,40.42346,-3.70187,,0,85,3,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15514855,Silvia Dolores,40.42054,-3.70158,$55.00,2,302,2,2025-03-06,Entire home/apt,Madrid,2025-04-30,00:00:00
16174382,Martin,40.42192,-3.69857,,0,1,2,2025-03-12,Private room,Madrid,2025-04-29,00:00:00
16183675,Lina,40.4117,-3.70505,$117.00,13,390,3,2025-03-10,Entire home/apt,Madrid,2025-03-10,00:00:00
16184158,CituSpace,40.50784,-3.6742,,0,13,1,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16186831,Emma,40.4265,-3.71152,$84.00,0,14,30,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15661778,Andrea,40.4105,-3.69331,$91.00,5,120,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15668601,Inmaculada,40.42289,-3.70154,,0,133,1,2025-03-07,Entire home/apt,Madrid,2025-04-29,00:00:00
15699859,Casa Mia,40.41354,-3.70361,$543.00,0,157,3,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15713797,Jose,40.46378,-3.69675,$129.00,0,7,3,2025-03-10,Private room,Madrid,2025-04-30,00:00:00
15715749,Rene,40.46081,-3.68666,,0,0,3,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
16203444,Jose,40.3826,-3.74347,,0,152,1,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
16204437,Jose,40.38238,-3.74359,$33.00,0,130,1,2025-03-05,Private room,Madrid,2025-03-05,00:00:00
16204754,Alicia,40.40536,-3.69141,$85.00,30,31,30,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
16204772,Yulian,40.39039,-3.71591,,0,0,1,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
16217850,S28,40.43318,-3.71337,$79.00,9,180,4,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
16224141,Juan,40.42446,-3.70714,,0,8,2,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16234394,Luis Y Sara,40.50447,-3.6968,,0,13,2,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16236943,Elstead,40.42088,-3.70719,$108.00,2,273,1,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
16240425,Gabriel,40.41351,-3.69967,$156.00,2,26,1,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15717342,Iván,40.39697,-3.66581,$72.00,0,4,32,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15719217,Fernando,40.40722985512183,-3.701140278664232,$104.00,0,255,28,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15724662,Tomás,40.40378,-3.63835,,0,8,2,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15728951,Sergio,40.41219,-3.70555,$106.00,10,343,3,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15749137,Fernando,40.41039806861309,-3.707476979419824,$160.00,6,263,2,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
15757008,Gabriel,40.43744261361696,-3.697667433937496,$205.00,3,55,1,2025-03-05,Entire home/apt,Madrid,2025-03-05,00:00:00
15763467,Jose Manuel,40.42324,-3.7006,,1,68,1,2025-03-09,Hotel room,Madrid,2025-03-09,00:00:00
16253767,Julian,40.42347,-3.69377,,0,20,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16254270,Iván,40.38631,-3.66275,$86.00,0,0,120,2025-03-07,Entire home/apt,Madrid,2025-03-07,00:00:00
16257041,Ramon,40.38554,-3.70331,,0,18,7,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16257091,Pepa,40.44526,-3.786,$70.00,29,99,2,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
16264717,Mar,40.4114,-3.70188,,0,1,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16282155,Freddy,40.41136,-3.69924,$45.00,0,68,2,2025-03-08,Private room,Madrid,2025-03-08,00:00:00
16286152,Fernando,40.44339,-3.66868,,0,86,5,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
16286535,Isabel,40.41592,-3.70685,$253.00,0,316,90,2025-03-06,Entire home/apt,Madrid,2025-03-06,00:00:00
16287504,Miguel,40.39394,-3.70888,,0,51,365,2025-03-12,Private room,Madrid,2025-03-12,00:00:00
16300463,Esteban,40.41051,-3.71487,$225.00,12,1,1,2025-03-08,Entire home/apt,Madrid,2025-03-08,00:00:00
16301517,Antonio,40.38904,-3.70704,$122.00,21,121,3,2025-03-06,Entire home/apt,Madrid,2025-04-29,00:00:00
15764378,Amel,40.46675,-3.67197,,0,1,7,2025-03-09,Private room,Madrid,2025-03-09,00:00:00
15772040,Alicia  Y Juan,40.41034,-3.70633,$100.00,0,67,3,2025-03-12,Entire home/apt,Madrid,2025-03-12,00:00:00
15779803,José Antonio,40.41255,-3.70341,,0,0,3,2025-03-09,Entire home/apt,Madrid,2025-03-09,00:00:00
