id,host_name,latitude,longitude,price,availability_30,number_of_reviews,minimum_nights,last_scraped,room_type,city,listing_date,listing_time
21901746,Emilie,41.38653,2.18171,,0,0,3,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
21907198,ByMonths,41.38482,2.15416,,0,2,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
21909088,Fisa Rentals,41.39133,2.17117,$305.00,6,53,1,2025-03-08,Entire home/apt,Barcelona,2025-04-30,00:00:00
21909641,Gala,41.37924,2.15084,$35.00,1,26,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
21912770,Susanna,41.40281,2.17504,,0,0,2,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
21917316,Maria StayBarcelona,41.37766787319827,2.1190795963959883,$193.00,29,0,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
21926686,Angel,41.40055,2.17439,$147.00,1,207,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22112085,Ivanna,41.38693,2.17674,,0,0,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22115035,Lidya,41.37557,2.16612,,0,1,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22118041,Carla,41.41523,2.18999,,0,1,2,2025-03-08,Private room,Barcelona,2025-04-30,00:00:00
22120243,Graciela,41.37449,2.16336,$155.00,0,17,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22141782,Vine A Casa,41.38414,2.18166,$70.00,25,28,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22142518,Juan Miguel,41.373,2.13433,$207.00,0,203,4,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22142749,Nadine,41.38249,2.17949,,0,143,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22144268,Margarita,41.420837,2.11723,$62.00,26,30,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
22154964,Vine A Casa,41.38408,2.18172,,14,34,32,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
22155071,Carolina,41.3809,2.17191,,0,18,1,2025-03-06,Private room,Barcelona,2025-04-30,00:00:00
21932290,Santi,41.38289,2.15938,,0,1,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
21949770,Tahir,41.43578,2.14638,,0,0,5,2025-03-07,Private room,Barcelona,2025-04-29,00:00:00
21959316,Angel,41.40132,2.17098,$218.00,13,132,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
21963275,Lala,41.39608,2.20158,$186.00,14,109,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
21969660,Marcos,41.37796,2.19016,$121.00,5,95,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
21971059,Team Jorla S.L.,41.37579,2.13189,$182.00,0,13,2,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
21976308,Maria,41.38709,2.18078,,0,1,60,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22441576,Barbara,41.38096,2.1698,$134.00,4,245,3,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
22452714,Marta,41.38024,2.15923,$44.00,0,26,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22155702,Vine A Casa,41.38421,2.18168,$93.00,3,27,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22156189,Xavi,41.40682,2.15207,$99.00,30,2,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22161280,Alba,41.39967,2.15798,,0,0,1,2025-03-06,Private room,Barcelona,2025-04-30,00:00:00
22170061,Jian Xun,41.37481,2.1392,$192.00,5,277,2,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
22188551,Francesco,41.37599,2.16029,,0,0,1,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
22196835,Francesc,41.38033,2.18967,$49.00,4,9,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22201334,Jose,41.38879,2.1679,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22206606,Paco,41.39724,2.18477,,0,0,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22218299,Andrea,41.37418,2.1298,,0,1,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22219831,Francesc,41.40243,2.17077,$143.00,11,80,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22234830,Francesc,41.40183,2.17262,$137.00,0,103,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22453174,Jose Manuel,41.37235,2.16806,$105.00,11,234,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22458687,Fortuny,41.38268,2.17096,$205.00,4,31,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22235245,Francesc,41.4039,2.17227,$112.00,10,46,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22235396,Francesc,41.40368,2.17099,$143.00,1,80,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22235502,Francesc,41.40405,2.17128,$112.00,12,69,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22235675,Francesc,41.40389,2.17211,$112.00,4,100,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22235775,Francesc,41.40362,2.17078,$112.00,10,30,2,2025-03-07,Entire home/apt,Barcelona,2025-04-29,00:00:00
22235897,Francesc,41.40189,2.172,$112.00,2,67,2,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
22236051,Francesc,41.40403,2.17283,$129.00,12,89,2,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
22236190,Francesc,41.40324,2.17272,$59.00,24,9,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22463569,BBarcelona,41.40765,2.1785,$216.00,0,23,2,2025-03-07,Entire home/apt,Barcelona,2025-04-29,00:00:00
22474807,BBarcelona,41.40867,2.1782,$238.00,0,39,2,2025-03-08,Entire home/apt,Barcelona,2025-04-30,00:00:00
22475001,BBarcelona,41.40878,2.17813,$229.00,2,14,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22475072,BBarcelona,41.40852,2.17811,$304.00,7,78,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22475121,BBarcelona,41.40893,2.18027,$234.00,3,54,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22477276,"Ale, Maria & Arthur",41.39063,2.16485,$407.00,16,125,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22488537,En Ville,41.38506,2.16553,$261.00,10,886,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22537657,Jordi,41.40481,2.15667,$229.00,2,15,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22548858,Joan,41.37834,2.17478,$174.00,3,232,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22243410,Théo,41.3844,2.15285,,0,0,1,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
22261491,Silvia,41.38232,2.18173,$53.00,0,18,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22264905,Muriel,41.38464,2.14652,,0,0,7,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22275332,A,41.40012,2.19713,,0,30,5,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22275467,Yao,41.40874,2.19275,,0,51,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22287621,Alejandro,41.38416,2.16744,$150.00,1,0,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22306310,Emilio Natali,41.41777,2.16902,$121.00,13,201,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22306568,Haïssa,41.37853,2.16204,,0,0,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22311844,Carlota,41.39811,2.17233,,0,4,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22313479,Casa Consell,41.39216,2.16729,$730.00,0,69,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22556484,Fisa Rentals,41.39251,2.16313,$300.00,5,110,3,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
22565018,Ingrid,41.38588,2.16557,$60.00,0,5,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22578622,Fernando,41.40339,2.1986,$88.00,19,3,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22595319,Paul,41.40716,2.2003,$179.00,9,42,7,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22330913,Leyla,41.39814,2.18078,$158.00,9,211,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22331093,Valentina,41.40234,2.17315,,0,0,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22342208,Unique,41.40382,2.13951,$124.00,0,7,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22353005,Eloy & Maria,41.396,2.16563,,3,21,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22355290,Tim,41.39621,2.16376,,0,15,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22367248,Destination BCN - Rooms,41.38649,2.16556,$158.00,14,157,2,2025-03-07,Hotel room,Barcelona,2025-03-07,00:00:00
22374774,Destination BCN - Rooms,41.38649,2.16556,$98.00,8,74,2,2025-03-10,Hotel room,Barcelona,2025-03-10,00:00:00
22600751,Luca,41.37196,2.16517,,12,1,32,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
22603850,Holly,41.38963,2.18091,,0,7,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22604862,Eduard,41.39044,2.17448,$155.00,11,463,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22608577,Tania,41.41299,2.16448,$57.00,13,23,3,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
22626822,Sergi,41.41957,2.17577,,0,0,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22629034,W.,41.37337,2.13358,,0,0,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22375401,Destination BCN - Rooms,41.38649,2.16556,$149.00,20,103,2,2025-03-06,Hotel room,Barcelona,2025-03-06,00:00:00
22375564,Destination BCN - Rooms,41.38649,2.16556,$158.00,20,148,2,2025-03-06,Hotel room,Barcelona,2025-04-29,00:00:00
22375770,Vaiva,41.37891,2.17722,,0,3,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22375775,Destination BCN - Rooms,41.38649,2.16556,$89.00,5,131,2,2025-03-07,Hotel room,Barcelona,2025-03-07,00:00:00
22377961,Analy,41.41145,2.2166,$20.00,3,20,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
22383717,Diana,41.40787,2.18902,,0,0,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22384512,Ana,41.41167,2.17237,,0,8,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22629847,Juan Jose,41.38225,2.16823,$40.00,30,173,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22663879,X,41.40396,2.15871,,0,25,1,2025-03-08,Private room,Barcelona,2025-04-29,00:00:00
22663882,Bart,41.38807,2.1519,$52.00,9,1,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22665692,Rita,41.38863,2.18389,$20.00,3,108,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
22710675,Alejandro,41.38098,2.15984,,3,106,31,2025-03-08,Private room,Barcelona,2025-04-30,00:00:00
22729222,Xavier,41.37222,2.16037,$98.00,0,39,32,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
22732409,Rosa,41.38271,2.18447,$43.00,16,124,2,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
22739717,Fortuny,41.38268,2.17096,$205.00,6,25,31,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22758472,Michela,41.41653,2.17089,,0,1,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22395048,Chorouk,41.3870187980297,2.151700593531132,$100.00,0,4,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
22395831,Barcelona,41.39604,2.175,$187.00,20,144,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22396050,Barcelona,41.39597,2.17512,$176.00,20,212,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22396061,Barcelona,41.39556,2.17501,$176.00,20,141,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22409838,Luis Fernando,41.3758,2.17091,$81.00,0,317,5,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
22409839,Marina,41.41673,2.16054,,0,152,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
23031619,Georgina,41.38199,2.14768,$227.00,25,250,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
23033374,Bellart,41.38358,2.18016,$184.00,3,140,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23038674,Maria Loretta,41.393299,2.150564,$96.00,0,10,32,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
22762840,María,41.40851,2.17471,,0,19,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22767740,Natalia Diana Paloma,41.39752,2.20393,$298.00,9,205,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22768244,Lu Y Maritza,41.37851,2.17896,,0,187,31,2025-03-07,Private room,Barcelona,2025-04-30,00:00:00
22770282,Carlos,41.38118,2.15229,$35.00,30,0,60,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
22772084,Alex,41.40833,2.18281,$130.00,12,244,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22782329,Agustin,41.37257,2.17224,,0,101,2,2025-03-07,Private room,Barcelona,2025-04-30,00:00:00
22790644,Andrea,41.41098,2.17557,,0,0,2,2025-03-07,Private room,Barcelona,2025-04-29,00:00:00
22801724,Maribel,41.37199,2.14979,,0,62,3,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22804344,Gabriella,41.40813,2.16837,,0,0,6,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
22804795,Barnapartments,41.41213,2.15671,$61.00,3,6,31,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
23050618,Dora,41.38444,2.17981,$74.00,0,6,50,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23051086,Apartaments Turistics Barcelona S.L,41.40161,2.18237,$434.00,21,72,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23053846,Laura,41.41182,2.15003,,4,28,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23054908,Takeshi,41.38395,2.17446,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23055662,Manuel,41.38518,2.16741,$64.00,0,18,30,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23065596,Clara,41.37165,2.1442,,0,3,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23067811,Pilar,41.41825,2.20235,,0,0,3,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23071309,Jenny & Pol,41.3997,2.17535,$84.00,1,9,31,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
23072693,Reform Turonet,41.38369,2.17437,,0,0,33,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
23076667,Shouta,41.39038,2.18499,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22805735,Barnapartments,41.39091,2.16296,$163.00,10,21,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22807948,Tania,41.38889,2.17397,$146.00,7,24,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22836980,Mònica,41.39888,2.16226,$122.00,20,22,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22838124,Yanina,41.37157,2.16573,$73.00,3,22,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22846615,Joaquín,41.37497,2.1465,$49.00,0,115,32,2025-03-10,Private room,Barcelona,2025-04-29,00:00:00
22860004,Khaled,41.44801,2.18347,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22878815,YouStylish,41.39647,2.17171,$323.00,1,39,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22881017,Sha,41.40161,2.20313,$186.00,7,23,4,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22884599,Damián,41.40747,2.14351,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22885486,Andreyna,41.37711,2.12415,,0,14,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22917625,Satoshi,41.38761,2.18126,,0,1,3,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22919144,AB Apartment Barcelona,41.37201,2.16341,$182.00,1,92,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22937214,Rita,41.39382,2.17688,$25.00,0,11,32,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
23088804,Adri,41.40589,2.18207,,0,63,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23104791,Anna,41.38948,2.18062,,0,0,3,2025-03-08,Private room,Barcelona,2025-04-29,00:00:00
23104871,Ignacio,41.37586,2.1532,,0,2,3,2025-03-08,Private room,Barcelona,2025-04-29,00:00:00
23108124,Marcos,41.37379,2.15967,$191.00,26,49,3,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
23114905,Beatriz,41.38489,2.17112,$191.00,3,446,1,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23116541,Arianna,41.40409,2.15605,,0,22,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23118686,Kasia,41.37736,2.12947,$85.00,1,3,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23140998,Gemma,41.42441,2.1508,,0,17,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23142441,Remo,41.38887,2.16474,$84.00,3,255,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
23142945,Gemma,41.42646,2.15137,,0,0,4,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22941148,Alex,41.41486,2.19687,,0,1,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22949272,Be Barcelona,41.38911,2.17597,$164.00,1,294,1,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
22949939,Silvia & Luís,41.39434,2.15436,$199.00,14,69,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
22952251,AB Apartment Barcelona,41.39578,2.18232,$202.00,11,90,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22953070,Irma,41.39908,2.14887,$190.00,0,0,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23160400,Juan Luis,41.39768,2.15445,$187.00,13,53,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
23173279,Marta,41.43807,2.18802,$50.00,0,9,33,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23187368,Anna,41.38249,2.15998,,0,1,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23192971,Habitat Apartments,41.39429,2.16725,$190.00,2,116,1,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
23193022,Habitat Apartments,41.41087,2.1779,$170.00,0,105,1,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
23193027,Habitat Apartments,41.41085,2.17594,$169.00,7,183,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23193038,Habitat Apartments,41.41049,2.17729,$166.00,0,186,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
23211973,Ezequiel,41.40516,2.15709,,0,8,32,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
22954891,Jose,41.38685,2.17326,$30.00,1,11,32,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
22958216,Barcelona,41.38303,2.17568,,0,0,1,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
22965293,Beatriz,41.37229,2.16498,,0,1,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
22967713,Consuelo,41.40631,2.18435,$160.00,25,6,4,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22978545,Alex,41.42439,2.17366,$149.00,3,163,1,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
22991301,Georgina,41.39628,2.18155,$180.00,27,294,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
22991302,Georgina,41.39694,2.17934,$180.00,25,520,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23215616,Mila,41.37686,2.16672,,0,89,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23219683,Andrea,41.38005,2.14645,,0,0,4,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23220111,Jacobo,41.38601,2.14829,,0,0,1,2025-03-08,Private room,Barcelona,2025-04-29,00:00:00
23225318,Sofia,41.40017,2.15913,,0,0,30,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23230289,Maria Erica,41.37911,2.15189,,0,0,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23244848,Mathieu,41.38021,2.19032,$43.00,10,18,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23247040,Laura,41.43483,2.16209,,0,0,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23247806,Kelly,41.37772,2.17647,,0,150,31,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23249384,David,41.41415,2.1494,$502.00,30,14,32,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
23258844,Serket,41.3873,2.18202,,30,5,32,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23262282,Silvia & Luís,41.41937,2.14993,$230.00,5,61,3,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
22994186,Luis,41.38336,2.1586,$157.00,10,84,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
22998247,Victoria,41.39243,2.17119,$352.00,13,268,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23000537,Bojan,41.40784,2.18717,,0,12,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23001940,Marina & Jonathan,41.37334,2.16297,$139.00,5,284,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23008401,Javier,41.37647,2.11668,$14.00,0,22,4,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
23008556,Javier,41.37653,2.11429,$20.00,0,24,4,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
23012707,Georgina,41.38706,2.1767,"$1,030.00",20,143,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23015354,David,41.38857,2.17287,,0,0,2,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23015638,Ali,41.40806,2.1877,$126.00,0,11,32,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23263002,Silvia & Luís,41.37256,2.16699,$132.00,19,79,6,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
23265494,Natalia Diana Paloma,41.39746,2.20389,$260.00,14,222,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
23268496,Ana,41.43796,2.17453,$24.00,0,40,31,2025-03-10,Private room,Barcelona,2025-04-29,00:00:00
23269806,Andrei,41.39781,2.20457,$171.00,11,140,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23271728,Marilenny,41.37309,2.16376,$73.00,3,100,2,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
23278873,Eva,41.377564410083295,2.164017735997292,$126.00,2,92,3,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
23284398,Georgina,41.38246,2.17732,$357.00,16,615,2,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
23284399,Georgina,41.38293,2.17685,$171.00,24,390,2,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
23284612,Jordi,41.38672,2.15101,,0,0,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23030695,Frank,41.37313,2.16854,,6,22,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
23031576,Marite,41.39979,2.16024,$177.00,10,308,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23448129,Mar,41.40577,2.17093,,0,20,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23452436,"Ale, Maria & Arthur",41.39063,2.16485,$213.00,0,101,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23292197,Angel,41.38903,2.15706,$215.00,0,265,3,2025-03-12,Entire home/apt,Barcelona,2025-03-12,00:00:00
23292573,Angel,41.38199,2.1623,$197.00,9,216,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23292833,Angel,41.3814,2.1613,$228.00,8,269,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23301371,Freddy & Alejandro,41.37436,2.12715,,0,30,31,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
23305890,Anna,41.40373,2.17643,,0,0,2,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
23308409,Alberto,41.40301,2.17893,$35.00,0,151,31,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
23309798,Rocio,41.35844,2.14075,,0,2,2,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23316067,Habitat Apartments,41.39367,2.15474,$196.00,7,118,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
23459704,Angel,41.40611,2.18525,$80.00,0,0,32,2025-03-12,Entire home/apt,Barcelona,2025-03-12,00:00:00
23462402,Raul,41.38213,2.18195,,0,4,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23463004,Illacat,41.40453,2.17387,$134.00,4,320,1,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
23463007,Illa,41.40575,2.17537,$137.00,1,150,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23481132,Omar,41.37163,2.158,,0,0,1,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23481476,J Luis,41.3807,2.165,$35.00,0,12,60,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
23492339,Ana,41.40796247515623,2.154980540410443,$235.00,0,168,3,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
23494716,Rosario,41.38317,2.1494,$40.00,30,2,31,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
23500405,Juan Manuel,41.38632,2.17439,,0,0,10,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
23504187,María Mercedes,41.38036,2.16793,,27,1,32,2025-03-08,Private room,Barcelona,2025-04-30,00:00:00
23511046,Katia,41.41066,2.17011,$129.00,18,149,3,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
23317712,Antonella,41.40311,2.15424,$73.00,30,12,32,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
23320015,Juan Luis,41.39715,2.15522,$176.00,12,72,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23334103,Daniele,41.3739,2.1552,$107.00,4,262,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
